entity_id,brand_key,brand,product_key,product,variant,gtin,heat_shu,heat_basis,us_availability,evidence_url,price,price_currency,buy_url,in_stock,store_domain,first_observed_at,last_observed_at,names_version,matcher_version,prompt_version,sources,source_count,tiers,hotones_seasons,duplicate_candidate,duplicate_candidate_count,duplicate_of_candidates,corroboration,review_count,review_outlets,review_stance_mix,rules_version
sauce:|flaming-feathers-wing,,,flaming-feathers-wing,Flaming Feathers wing sauce,,00704817417012,,,retail_listing,http://world-en.openfoodfacts.org/product/0704817417012/flaming-feathers-wing-sauce,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:|flavolcano-smoky-red-pepper,,,flavolcano-smoky-red-pepper,Flavolcano Smoky Red Pepper Sauce,,00032458970796,,,retail_listing,http://world-en.openfoodfacts.org/product/0032458970796/flavolcano-smoky-red-pepper-sauce,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:|flavor-expressions,,,flavor-expressions,Flavor Expressions Hot Sauce,,00788823451567,,,retail_listing,http://world-en.openfoodfacts.org/product/0788823451567/flavor-expressions-hot-sauce,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:|fletchers,,,fletchers,Fletchers hot sauce,,00893288000202,,,retail_listing,http://world-en.openfoodfacts.org/product/0893288000202/fletchers-hot-sauce,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:|florida-man-hot-sauce-backblast,,,florida-man-hot-sauce-backblast,Florida Man Hot Sauce: Backblast,,00196852923229,,,retail_listing,http://world-en.openfoodfacts.org/product/0196852923229/florida-man-hot-sauce-backblast,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:|floyds-bad-dog,,,floyds-bad-dog,Floyds Bad Dog Hot Sauce,,00032982591085,,,retail_listing,http://world-en.openfoodfacts.org/product/0032982591085/floyds-bad-dog-hot-sauce,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:|four-amigas,,,four-amigas,Four amigas hot sauce,,00041695124114,,,retail_listing,http://world-en.openfoodfacts.org/product/0041695124114/four-amigas-hot-sauce,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:|frank-corriher-chili,,,frank-corriher-chili,frank corriher chili sauce,,00072044123434,,,retail_listing,http://world-en.openfoodfacts.org/product/0072044123434/frank-corriher-chili-sauce,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:|frank-s-red-hot-wings-original-cayenne-pepper,,,frank-s-red-hot-wings-original-cayenne-pepper,Frank’s red hot wings original Cayenne pepper sauce,,00041500001333,,,retail_listing,http://world-en.openfoodfacts.org/product/0041500001333/frank-s-red-hot-wings-original-cayenne-pepper-sauce,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:|franks-red-hot-original-cayenne-pepper,,,franks-red-hot-original-cayenne-pepper,Franks Red Hot Original cayenne pepper sauce,,00041500806723,,,retail_listing,http://world-en.openfoodfacts.org/product/0041500806723/franks-red-hot-original-cayenne-pepper-sauce,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:|fresh-cut-salsa-poblano-and-corn,,,fresh-cut-salsa-poblano-and-corn,Fresh cut salsa poblano and corn,,04099100309164,,,retail_listing,http://world-en.openfoodfacts.org/product/4099100309164/fresh-cut-salsa-poblano-and-corn,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:|fried-pepper,,,fried-pepper,Fried Pepper Sauce,,00705105556413,,,retail_listing,http://world-en.openfoodfacts.org/product/0705105556413/fried-pepper-sauce,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:|friwue-pique,,,friwue-pique,Friwue Pique,,00860007717932,,,retail_listing,http://world-en.openfoodfacts.org/product/0860007717932/friwue-pique,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:|fully-cooked-chicken-wings-glazed-with,,,fully-cooked-chicken-wings-glazed-with,Fully cooked chicken wings glazed with hot sauce,,00694022620003,,,retail_listing,http://world-en.openfoodfacts.org/product/0694022620003/fully-cooked-chicken-wings-glazed-with-hot-sauce,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:|fusion-reaper-and-garlic,,,fusion-reaper-and-garlic,Fusion Reaper and Garlic Hot Sauce,,00008582001486,,,retail_listing,http://world-en.openfoodfacts.org/product/0008582001486/fusion-reaper-and-garlic-hot-sauce,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:|fuzzy-s-butt-burnin-habanero,,,fuzzy-s-butt-burnin-habanero,Fuzzy’s Butt Burnin’ Habanero sauce,,00093320091162,,,retail_listing,http://world-en.openfoodfacts.org/product/0093320091162/fuzzy-s-butt-burnin-habanero-sauce,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:|garden-fresh-chile,,,garden-fresh-chile,Garden fresh chile sauce,,00658764000080,,,retail_listing,http://world-en.openfoodfacts.org/product/0658764000080/garden-fresh-chile-sauce,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:|garlic-and-chili-paste,,,garlic-and-chili-paste,Garlic and Chili Paste,,06919337001168,,,retail_listing,http://world-en.openfoodfacts.org/product/6919337001168/garlic-and-chili-paste,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:|garlic-buffalo,,,garlic-buffalo,Garlic Buffalo Sauce,,00865504000006,,,retail_listing,http://world-en.openfoodfacts.org/product/0865504000006/garlic-buffalo-sauce,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:|garlic-chipotle-mild-salsa,,,garlic-chipotle-mild-salsa,Garlic chipotle mild Salsa,,00000020099992,,,retail_listing,http://world-en.openfoodfacts.org/product/20099992/garlic-chipotle-mild-salsa,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:|garlic-sniper,,,garlic-sniper,Garlic Sniper Hot Sauce,,00018563000627,,,retail_listing,http://world-en.openfoodfacts.org/product/0018563000627/garlic-sniper-hot-sauce,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:|garlic-tomato-chili-stir-in,,,garlic-tomato-chili-stir-in,"Garlic, Tomato & Chili stir in sauce",,00033157500000,,,retail_listing,http://world-en.openfoodfacts.org/product/0033157500000/garlic-tomato-chili-stir-in-sauce,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:|genteel,,,genteel,The genteel hot sauce,,00079323007058,,,retail_listing,http://world-en.openfoodfacts.org/product/0079323007058/the-genteel-hot-sauce,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:|ghost-berry,,,ghost-berry,Ghost Berry Hot Sauce,,00863734000421,,,retail_listing,http://world-en.openfoodfacts.org/product/0863734000421/ghost-berry-hot-sauce,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:|ghost-island-carribean,,,ghost-island-carribean,Ghost Island Carribean Hot Sauce,,00859011002110,,,retail_listing,http://world-en.openfoodfacts.org/product/0859011002110/ghost-island-carribean-hot-sauce,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:|ghost-pepper-hot-sauce-wicked-tickle-extreme,,,ghost-pepper-hot-sauce-wicked-tickle-extreme,Ghost pepper hot sauce wicked tickle extreme,,00610708263890,,,retail_listing,http://world-en.openfoodfacts.org/product/0610708263890/ghost-pepper-hot-sauce-wicked-tickle-extreme,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:|ghost-pepper-xtra-hot-salsa,,,ghost-pepper-xtra-hot-salsa,Ghost Pepper Xtra Hot Salsa,,00781360793572,,,retail_listing,http://world-en.openfoodfacts.org/product/0781360793572/ghost-pepper-xtra-hot-salsa,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:|ghost-scream,,,ghost-scream,Ghost Scream Hot Sauce,,00727908534153,,,retail_listing,http://world-en.openfoodfacts.org/product/0727908534153/ghost-scream-hot-sauce,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:|global,,,global,Global Hot Sauce,,00732346448016,,,retail_listing,http://world-en.openfoodfacts.org/product/0732346448016/global-hot-sauce,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:|gluten-free-gochujang,,,gluten-free-gochujang,Gluten free Gochujang,,00810075552089,,,retail_listing,http://world-en.openfoodfacts.org/product/0810075552089/gluten-free-gochujang,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:|gochujang-hot-pepper-paste-mild,,,gochujang-hot-pepper-paste-mild,Gochujang Hot Pepper Paste mild,,00807176720882,,,retail_listing,http://world-en.openfoodfacts.org/product/0807176720882/gochujang-hot-pepper-paste-mild,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:|gochujang-stir-fry,,,gochujang-stir-fry,Gochujang Stir Fry,,00195672000028,,,retail_listing,http://world-en.openfoodfacts.org/product/0195672000028/gochujang-stir-fry,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:|gold-pepper-sauce-with-tabasco-peppers,,,gold-pepper-sauce-with-tabasco-peppers,Gold pepper sauce with tabasco peppers,,00190298000131,,,retail_listing,http://world-en.openfoodfacts.org/product/0190298000131/gold-pepper-sauce-with-tabasco-peppers,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:|gold-th-anniversary-edition,,,gold-th-anniversary-edition,Gold th anniversary edition hot sauce,,00029255250008,,,retail_listing,http://world-en.openfoodfacts.org/product/0029255250008/gold-th-anniversary-edition-hot-sauce,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:|golden-cayenne-organic-fermented,,,golden-cayenne-organic-fermented,Golden cayenne organic fermented hot sauce,,00714983648615,,,retail_listing,http://world-en.openfoodfacts.org/product/0714983648615/golden-cayenne-organic-fermented-hot-sauce-golden-cayenne,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:|good-evil,,,good-evil,Good & Evil Hot Sauce,,00030796083253,,,retail_listing,http://world-en.openfoodfacts.org/product/0030796083253/good-evil-hot-sauce,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:|gordon-choice-buffalo,,,gordon-choice-buffalo,gordon choice buffalo hot sauce,,00093901896049,,,retail_listing,http://world-en.openfoodfacts.org/product/0093901896049/gordon-choice-buffalo-hot-sauce,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:|gourmet-hot-sauce-with-bourbon-barrel-aged-ale,,,gourmet-hot-sauce-with-bourbon-barrel-aged-ale,Gourmet hot sauce with bourbon barrel aged ale,,00186570000685,,,retail_listing,http://world-en.openfoodfacts.org/product/0186570000685/gourmet-hot-sauce-with-bourbon-barrel-aged-ale,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:|gourmet-mexican-jalapeno,,,gourmet-mexican-jalapeno,Gourmet mexican jalapeno hot sauce,,00604183120403,,,retail_listing,http://world-en.openfoodfacts.org/product/0604183120403/gourmet-mexican-jalapeno-hot-sauce,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:|gourmet-truffle,,,gourmet-truffle,Gourmet Truffle Hot Sauce,,00860004060734,,,retail_listing,http://world-en.openfoodfacts.org/product/0860004060734/gourmet-truffle-hot-sauce,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:|granny-s-myth-green-apple-jalapeno,,,granny-s-myth-green-apple-jalapeno,Granny's Myth Green Apple Jalapeño Hot Sauce,,00860005142040,,,retail_listing,http://world-en.openfoodfacts.org/product/0860005142040/granny-s-myth-green-apple-jalapeno-hot-sauce,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:|green-bandit-cilantro-habanero,,,green-bandit-cilantro-habanero,Green Bandit Cilantro Habanero,,00786784120324,,,retail_listing,http://world-en.openfoodfacts.org/product/0786784120324/green-bandit-cilantro-habanero,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:|green-belly,,,green-belly,Green Belly Hot Sauce,,00860002228501,,,retail_listing,http://world-en.openfoodfacts.org/product/0860002228501/green-belly-hot-sauce,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:|green-chile-enchiladas,,,green-chile-enchiladas,Green chile enchiladas sauce,,08005345110423,,,retail_listing,http://world-en.openfoodfacts.org/product/8005345110423/green-chile-enchiladas-sauce,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:|green-chile-habanero,,,green-chile-habanero,Green chile habanero sauce,,00022343160029,,,retail_listing,http://world-en.openfoodfacts.org/product/0022343160029/green-chile-habanero-sauce,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:|green-habanero,,,green-habanero,Green Habanero Hot sauce,,00050959000668,,,retail_listing,http://world-en.openfoodfacts.org/product/0050959000668/green-habanero-hot-sauce,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:|green-harissa,,,green-harissa,Green harissa,,00898328002376,,,retail_listing,http://world-en.openfoodfacts.org/product/0898328002376/green-harissa,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:|green-hatch-and-jalapeno,,,green-hatch-and-jalapeno,Green hatch and Jalapeño hot sauce,,00852083008066,,,retail_listing,http://world-en.openfoodfacts.org/product/0852083008066/green-hatch-and-jalapeno-hot-sauce,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:|green-jalapeno,,,green-jalapeno,Green jalapeno hot sauce,,00000020877477,,,retail_listing,http://world-en.openfoodfacts.org/product/20877477/green-jalapeno-hot-sauce-green-jalapeno,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:|green-jalapeno-pepper,,,green-jalapeno-pepper,Green jalapeno pepper sauce,,00027328113205,,,retail_listing,http://world-en.openfoodfacts.org/product/0027328113205/green-jalapeno-pepper-sauce,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:|green-piquin,,,green-piquin,Green piquin hot sauce,,00619942301030,,,retail_listing,http://world-en.openfoodfacts.org/product/0619942301030/green-piquin-hot-sauce,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:|griffins-wing,,,griffins-wing,Griffins wing sauce,,00018444415151,,,retail_listing,http://world-en.openfoodfacts.org/product/0018444415151/griffins-wing-sauce,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
